,process,t,G_exp,G,P_exp,P,X_exp,X,V_N
226,exp3_aug_05,8.141414141414142,0.0,0.0,0.7490348914302317,0.7629356,27.441741212562317,25.409502,0.6303574417460419
249,exp3_aug_05,15.343434343434344,0.0,0.0,1.5921766367730712,1.6432033,37.254045242788514,35.75982,0.7325364037454782
260,exp3_aug_05,18.78787878787879,0.0,0.0,1.9682000248906486,2.0445445,39.2781389602781,39.38004,0.7777241759400018
269,exp3_aug_05,21.60606060606061,0.0,0.0,2.236942562716149,2.1710768,40.03028187434802,36.922318,0.8130548438754335
292,exp3_aug_05,28.80808080808081,0.0,0.0,2.6590708134889547,2.5280366,39.81212185413905,41.27333,0.8971661694190933
200,exp3_aug_06,0.0,0.0,0.0,-0.04186807218574342,0.0,3.5009965015091367,3.349,0.5010280378161256
215,exp3_aug_06,4.696969696969697,0.0,0.0,0.37470365413001283,0.41931096,19.25280808400667,19.932014,0.5775257435272818
221,exp3_aug_06,6.575757575757576,0.0,0.0,0.5737638710111903,0.6041543,24.041227572350582,24.037975,0.6066750895619116
255,exp3_aug_06,17.22222222222222,0.0,0.0,1.8023650783129903,1.692424,38.52939873779153,37.17946,0.7574648679525172
258,exp3_aug_06,18.161616161616163,0.0,0.0,1.9030630936707995,1.9929851,39.01024876453598,40.125267,0.7696756621855831
265,exp3_aug_06,20.353535353535356,0.0,0.0,2.1228923111276874,2.1470025,39.7807023632101,41.183956,0.7975292920767432
276,exp3_aug_06,23.7979797979798,0.0,0.0,2.4116668554400897,2.2319608,40.201490836553575,37.83576,0.8395639570897284
279,exp3_aug_06,24.737373737373737,0.0,0.0,2.4754608414709414,2.227207,40.19204979709647,40.32806,0.8506746922235409
297,exp3_aug_06,30.373737373737377,0.0,0.0,2.6832196998611186,2.711481,39.6122161435879,42.61596,0.9143631718137385
200,exp3_aug_07,0.0,0.0,0.0,-0.04186807218574342,0.0,3.5009965015091367,3.4379303,0.5010280378161256
212,exp3_aug_07,3.757575757575758,0.0,0.0,0.2810426043652324,0.28501695,16.550460443826076,16.51423,0.5626458622561804
239,exp3_aug_07,12.212121212121213,0.0,0.0,1.2259495123448616,1.2272248,34.04966941798694,33.100365,0.6894359781104822
242,exp3_aug_07,13.151515151515152,0.0,0.0,1.3369957712748777,1.3518718,35.165993302289486,36.823925,0.7025745268404435
253,exp3_aug_07,16.5959595959596,0.0,0.0,1.733471442105196,1.6604061,38.15271443969778,38.489185,0.7492311453653716
257,exp3_aug_07,17.84848484848485,0.0,0.0,1.8698760940938879,1.7850064,38.86079567359667,40.54091,0.7656239015050128
266,exp3_aug_07,20.666666666666668,0.0,0.0,2.152273536259041,2.1729276,39.854918314587906,37.496,0.8014369223681947
269,exp3_aug_07,21.60606060606061,0.0,0.0,2.236942562716149,1.9780655,40.03028187434802,40.78561,0.8130548438754335
277,exp3_aug_07,24.111111111111114,0.0,0.0,2.4337240683945858,2.3621695,40.20307836784481,39.20616,0.8432839539149684
200,exp3_aug_08,0.0,0.0,0.0,-0.04186807218574342,0.0,3.5009965015091367,3.4548824,0.5010280378161256
204,exp3_aug_08,1.2525252525252526,0.0,0.0,0.05539781399550479,0.05664182,8.266357025522874,7.954345,0.5219462640857294
212,exp3_aug_08,3.757575757575758,0.0,0.0,0.2810426043652324,0.29128712,16.550460443826076,16.186949,0.5626458622561804
229,exp3_aug_08,9.080808080808081,0.0,0.0,0.8571732954522551,0.768819,29.241183843177133,25.212652,0.6443068595267082
232,exp3_aug_08,10.02020202020202,0.0,0.0,0.9668832046766864,0.90169805,30.869710776071656,29.31809,0.6580646124185933
237,exp3_aug_08,11.585858585858587,0.0,0.0,1.1517578679993306,1.146535,33.225739596881475,34.721607,0.6805756791712798
250,exp3_aug_08,15.656565656565657,0.0,0.0,1.6278887540672191,1.62349,37.497612501001036,37.445034,0.7367387534984682
264,exp3_aug_08,20.04040404040404,0.0,0.0,2.0929653282758096,2.1283557,39.69811410684009,40.692036,0.7936039986958949
296,exp3_aug_08,30.060606060606062,0.0,0.0,2.6806820537105382,2.6324804,39.65124468220282,38.388184,0.9109530424980087
200,exp3_aug_09,0.0,0.0,0.0,-0.04186807218574342,0.0,3.5009965015091367,3.198747,0.5010280378161256
204,exp3_aug_09,1.2525252525252526,0.0,0.0,0.05539781399550479,0.05535166,8.266357025522874,7.5150976,0.5219462640857294
224,exp3_aug_09,7.515151515151516,0.0,0.0,0.6780824840130653,0.7329837,26.143226912645645,28.153566,0.6209500038394755
234,exp3_aug_09,10.646464646464647,0.0,0.0,1.0406293991203557,0.9912362,31.864374946707763,33.736687,0.6671313127451033
256,exp3_aug_09,17.535353535353536,0.0,0.0,1.8363034188874916,1.8095278,38.70061064920118,38.105625,0.7615536703996332
264,exp3_aug_09,20.04040404040404,0.0,0.0,2.0929653282758096,2.0666184,39.69811410684009,38.458637,0.7936039986958949
267,exp3_aug_09,20.97979797979798,0.0,0.0,2.181088993408488,2.027437,39.92105691453149,40.15247,0.8053269904871758
273,exp3_aug_09,22.85858585858586,0.0,0.0,2.34098003404789,2.569014,40.16478153332237,40.64229,0.828304244927075
280,exp3_aug_09,25.050505050505052,0.0,0.0,2.495100381070041,2.390967,40.180023602172895,40.454117,0.8543456355407266
200,exp3_aug_10,0.0,0.0,0.0,-0.04186807218574342,0.0,3.5009965015091367,3.385351,0.5010280378161256
206,exp3_aug_10,1.878787878787879,0.0,0.0,0.10816000747359324,0.11129602,10.489670641118263,11.790684,0.5322620594213179
211,exp3_aug_10,3.4444444444444446,0.0,0.0,0.25082514636036635,0.24627852,15.602061481377968,15.562039,0.5576400130153718
258,exp3_aug_10,18.161616161616163,0.0,0.0,1.9030630936707995,1.9410866,39.01024876453598,39.386703,0.7696756621855831
274,exp3_aug_10,23.171717171717173,0.0,0.0,2.3652748280053615,2.4958773,40.18263737285035,42.698147,0.8320742035127083
279,exp3_aug_10,24.737373737373737,0.0,0.0,2.4754608414709414,2.3812442,40.19204979709647,39.516483,0.8506746922235409
286,exp3_aug_10,26.92929292929293,0.0,0.0,2.5944731150506017,2.511936,40.03528177309347,39.878216,0.8760356914908085
290,exp3_aug_10,28.181818181818183,0.0,0.0,2.6416689436659277,2.6892111,39.89128890078114,38.644382,0.8901835065530659
294,exp3_aug_10,29.434343434343436,0.0,0.0,2.672128544200839,2.506443,39.73132057179163,44.169266,0.9040890789556035
300,exp4_aug_01,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.1528788,0.5010280378161255
304,exp4_aug_01,1.2525252525252526,0.0,0.0,0.05420583815305738,0.058184188,8.328596947680188,8.110071,0.5219462640857301
318,exp4_aug_01,5.636363636363637,0.0,0.0,0.4359283852728494,0.43225086,21.971136388476744,22.22812,0.5922012443768552
342,exp4_aug_01,13.151515151515152,0.0,0.0,1.3457344451301514,1.3604213,35.57940601276612,34.67649,0.7025745268404456
355,exp4_aug_01,17.22222222222222,0.0,0.0,1.8641008952808173,1.926836,38.94795411660471,41.08834,0.7574648679525183
358,exp4_aug_01,18.161616161616163,0.0,0.0,1.9777303855198913,1.9662443,39.41627857591293,39.71594,0.7696756621855841
364,exp4_aug_01,20.04040404040404,0.0,0.0,2.192960218295781,2.3588774,40.06119741800134,40.641167,0.7936039986958954
391,exp4_aug_01,28.494949494949495,0.0,0.0,2.8202802185717575,2.8306608,39.65994503942806,38.40132,0.8936823576107317
394,exp4_aug_01,29.434343434343436,0.0,0.0,2.8410988491737568,2.990362,39.43422729299768,38.82016,0.9040890789556029
300,exp4_aug_02,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.5106618,0.5010280378161255
303,exp4_aug_02,0.9393939393939394,0.0,0.0,0.0337441644350574,0.03340582,7.165749818644625,7.490056,0.5167526883435223
313,exp4_aug_02,4.070707070707071,0.0,0.0,0.28118866804321685,0.27873343,17.642754657451512,18.649832,0.5676286998104858
319,exp4_aug_02,5.94949494949495,0.0,0.0,0.4689305405876775,0.495569,22.76852282250638,22.201626,0.5970481310675853
340,exp4_aug_02,12.525252525252526,0.0,0.0,1.2646427177212813,1.3102068,34.84259879202142,33.30134,0.6938356467273904
365,exp4_aug_02,20.353535353535356,0.0,0.0,2.226961033801609,2.2110195,40.13416267577142,45.041748,0.7975292920767435
372,exp4_aug_02,22.545454545454547,0.0,0.0,2.446511475539177,2.3855112,40.40566098651264,39.432896,0.8245174305874572
384,exp4_aug_02,26.303030303030305,0.0,0.0,2.727453055974742,2.8207288,40.11165058257349,44.878216,0.8688689246237524
398,exp4_aug_02,30.68686868686869,0.0,0.0,2.8494125399251473,2.843558,39.12173823516762,41.479748,0.9177588673817212
300,exp4_aug_03,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.6124701,0.5010280378161255
308,exp4_aug_03,2.505050505050505,0.0,0.0,0.146014799208894,0.14915761,12.719395964629477,12.953961,0.5424833860046487
318,exp4_aug_03,5.636363636363637,0.0,0.0,0.4359283852728494,0.4094267,21.971136388476744,23.883728,0.5922012443768552
353,exp4_aug_03,16.5959595959596,0.0,0.0,1.7866097650741322,1.7186261,38.57653485008631,36.76294,0.7492311453653729
372,exp4_aug_03,22.545454545454547,0.0,0.0,2.446511475539177,2.429696,40.40566098651264,39.37628,0.8245174305874572
377,exp4_aug_03,24.111111111111114,0.0,0.0,2.5800888383993428,2.4288783,40.37996287629561,41.248734,0.8432839539149679
380,exp4_aug_03,25.050505050505052,0.0,0.0,2.649335558500918,2.4949143,40.29364285600817,38.71232,0.8543456355407261
384,exp4_aug_03,26.303030303030305,0.0,0.0,2.727453055974742,2.549037,40.11165058257349,42.306835,0.8688689246237524
397,exp4_aug_03,30.373737373737377,0.0,0.0,2.8494975519987573,2.8488157,39.20024862596695,39.090195,0.9143631718137378
300,exp4_aug_04,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.349805,0.5010280378161255
333,exp4_aug_04,10.333333333333334,0.0,0.0,0.9841687706818415,1.0265262,31.739524724431504,32.333282,0.6626084087973743
341,exp4_aug_04,12.83838383838384,0.0,0.0,1.3051710516523096,1.235409,35.218947166596706,35.586376,0.6982151293317352
345,exp4_aug_04,14.090909090909092,0.0,0.0,1.467367991991338,1.5615771,36.56827022014828,37.02106,0.7155332179620342
356,exp4_aug_04,17.535353535353536,0.0,0.0,1.9023517184552912,2.0353453,39.11562037783911,37.04505,0.7615536703996342
370,exp4_aug_04,21.91919191919192,0.0,0.0,2.3873453521108052,2.4953065,40.367989932286115,40.937363,0.8168928309785631
376,exp4_aug_04,23.7979797979798,0.0,0.0,2.55511878453554,2.4804733,40.39767264784769,42.322254,0.839563957089728
382,exp4_aug_04,25.67676767676768,0.0,0.0,2.69051351314056,2.760374,40.21126209376652,42.357487,0.8616391750855295
386,exp4_aug_04,26.92929292929293,0.0,0.0,2.759940594320893,2.5710514,39.99706819387652,44.514954,0.8760356914908077
300,exp4_aug_05,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.4218435,0.5010280378161255
308,exp4_aug_05,2.505050505050505,0.0,0.0,0.146014799208894,0.15523802,12.719395964629477,12.957955,0.5424833860046487
320,exp4_aug_05,6.262626262626263,0.0,0.0,0.5025551353263896,0.49674875,23.54380508164971,24.66734,0.601872712490296
341,exp4_aug_05,12.83838383838384,0.0,0.0,1.3051710516523096,1.3127077,35.218947166596706,37.132244,0.6982151293317352
348,exp4_aug_05,15.030303030303031,0.0,0.0,1.5883559077022704,1.709631,37.42429809339085,38.129784,0.7283147762322678
358,exp4_aug_05,18.161616161616163,0.0,0.0,1.9777303855198913,2.000308,39.41627857591293,36.189144,0.7696756621855841
372,exp4_aug_05,22.545454545454547,0.0,0.0,2.446511475539177,2.5093436,40.40566098651264,39.83965,0.8245174305874572
385,exp4_aug_05,26.61616161616162,0.0,0.0,2.744266675251482,2.6967432,40.05608950594754,37.22078,0.8724601304327126
390,exp4_aug_05,28.181818181818183,0.0,0.0,2.8107052868188145,2.7842548,39.73203026976044,40.15742,0.8901835065530651
300,exp4_aug_06,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.5075321,0.5010280378161255
312,exp4_aug_06,3.757575757575758,0.0,0.0,0.2524818300634418,0.2431014,16.706811011554567,16.838387,0.5626458622561822
319,exp4_aug_06,5.94949494949495,0.0,0.0,0.4689305405876775,0.49238265,22.76852282250638,21.148119,0.5970481310675853
328,exp4_aug_06,8.767676767676768,0.0,0.0,0.790755822257338,0.7794105,28.984210930600735,28.188427,0.6396784842544776
336,exp4_aug_06,11.272727272727273,0.0,0.0,1.1034139591717245,1.0927901,33.172660331042785,33.195446,0.6761148470151331
354,exp4_aug_06,16.90909090909091,0.0,0.0,1.825511344458658,1.8601378,38.768353101997434,37.90495,0.7533573932467403
370,exp4_aug_06,21.91919191919192,0.0,0.0,2.3873453521108052,2.4673467,40.367989932286115,37.21955,0.8168928309785631
388,exp4_aug_06,27.555555555555557,0.0,0.0,2.7877625354964404,2.9686983,39.869774799123036,41.06271,0.8831402830221078
392,exp4_aug_06,28.80808080808081,0.0,0.0,2.8285552556054436,2.7218292,39.58609447723619,37.696175,0.8971661694190926
300,exp4_aug_07,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.20184,0.5010280378161255
306,exp4_aug_07,1.878787878787879,0.0,0.0,0.09817126361485116,0.101539135,10.57554938813157,10.690336,0.5322620594213189
312,exp4_aug_07,3.757575757575758,0.0,0.0,0.2524818300634418,0.2607073,16.706811011554567,16.11127,0.5626458622561822
319,exp4_aug_07,5.94949494949495,0.0,0.0,0.4689305405876775,0.41624346,22.76852282250638,23.303516,0.5970481310675853
327,exp4_aug_07,8.454545454545455,0.0,0.0,0.7531128791991254,0.6559563,28.375592649034438,31.695093,0.6350287119665643
334,exp4_aug_07,10.646464646464647,0.0,0.0,1.0237041133961802,0.9360606,32.23500934791401,34.423386,0.6671313127451057
352,exp4_aug_07,16.282828282828284,0.0,0.0,1.7474228562125615,1.6619884,38.37221687694043,39.637173,0.7450860233914894
382,exp4_aug_07,25.67676767676768,0.0,0.0,2.69051351314056,2.591407,40.21126209376652,41.959255,0.8616391750855295
387,exp4_aug_07,27.242424242424242,0.0,0.0,2.7744481140976522,2.7671545,39.93486913029138,37.029884,0.8795957087149637
300,exp4_aug_08,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.2686882,0.5010280378161255
306,exp4_aug_08,1.878787878787879,0.0,0.0,0.09817126361485116,0.10576733,10.57554938813157,11.022769,0.5322620594213189
320,exp4_aug_08,6.262626262626263,0.0,0.0,0.5025551353263896,0.463553,23.54380508164971,22.500824,0.601872712490296
327,exp4_aug_08,8.454545454545455,0.0,0.0,0.7531128791991254,0.76418364,28.375592649034438,28.273252,0.6350287119665643
335,exp4_aug_08,10.95959595959596,0.0,0.0,1.063461409254582,1.0933298,32.71262705547414,29.893793,0.6716334251787166
356,exp4_aug_08,17.535353535353536,0.0,0.0,1.9023517184552912,1.9207613,39.11562037783911,41.516663,0.7615536703996342
369,exp4_aug_08,21.60606060606061,0.0,0.0,2.3566401199626963,2.2412972,40.33774940552484,37.733265,0.8130548438754335
372,exp4_aug_08,22.545454545454547,0.0,0.0,2.446511475539177,2.4361703,40.40566098651264,38.55976,0.8245174305874572
397,exp4_aug_08,30.373737373737377,0.0,0.0,2.8494975519987573,2.9391935,39.20024862596695,39.85215,0.9143631718137378
300,exp4_aug_09,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.2672894,0.5010280378161255
310,exp4_aug_09,3.1313131313131315,0.0,0.0,0.1975228522526147,0.20214647,14.762396548621336,16.76613,0.5526110511711324
320,exp4_aug_09,6.262626262626263,0.0,0.0,0.5025551353263896,0.51660675,23.54380508164971,23.358372,0.601872712490296
328,exp4_aug_09,8.767676767676768,0.0,0.0,0.790755822257338,0.7694505,28.984210930600735,30.883873,0.6396784842544776
332,exp4_aug_09,10.02020202020202,0.0,0.0,0.9448820801968868,0.90337354,31.22589070109569,32.26939,0.6580646124185956
342,exp4_aug_09,13.151515151515152,0.0,0.0,1.3457344451301514,1.3641343,35.57940601276612,34.363514,0.7025745268404456
387,exp4_aug_09,27.242424242424242,0.0,0.0,2.7744481140976522,2.8105009,39.93486913029138,40.105877,0.8795957087149637
390,exp4_aug_09,28.181818181818183,0.0,0.0,2.8107052868188145,2.9637384,39.73203026976044,40.263813,0.8901835065530651
396,exp4_aug_09,30.060606060606062,0.0,0.0,2.8481224748411815,3.1453147,39.27868858849236,41.858967,0.9109530424980079
300,exp4_aug_10,0.0,0.0,0.0,-0.021236311643497846,0.0,3.516334989127309,3.6890447,0.5010280378161255
325,exp4_aug_10,7.828282828282829,0.0,0.0,0.6790802323919594,0.6826417,27.098540691654268,28.067457,0.6256645726759911
331,exp4_aug_10,9.707070707070708,0.0,0.0,0.9058707410266376,0.9240526,30.693824793975637,30.05876,0.6534998226918434
341,exp4_aug_10,12.83838383838384,0.0,0.0,1.3051710516523096,1.2454425,35.218947166596706,36.422314,0.6982151293317352
351,exp4_aug_10,15.96969696969697,0.0,0.0,1.7079773169592696,1.8514879,38.15511669862888,38.186096,0.740921926408164
360,exp4_aug_10,18.78787878787879,0.0,0.0,2.0514337529698876,2.3017619,39.67258756766629,40.776726,0.7777241759400026
374,exp4_aug_10,23.171717171717173,0.0,0.0,2.5025071505749463,2.3355145,40.4148019345507,41.730442,0.832074203512708
379,exp4_aug_10,24.737373737373737,0.0,0.0,2.627223924467353,2.5091624,40.32766549644492,37.802536,0.8506746922235404
385,exp4_aug_10,26.61616161616162,0.0,0.0,2.744266675251482,2.816012,40.05608950594754,38.215313,0.8724601304327126
400,exp5_aug_01,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.5225399,0.5013187530271608
405,exp5_aug_01,1.5656565656565657,0.0,0.0,0.07083105490028684,0.06693443,9.097874066527654,9.573226,0.5278035826987152
431,exp5_aug_01,9.707070707070708,0.0,0.0,0.8842712419621261,0.8547241,29.32020301533872,30.075161,0.6547461988653851
434,exp5_aug_01,10.646464646464647,0.0,0.0,0.9976280560140198,0.93127316,30.835552141111446,29.996931,0.6683339799872543
450,exp5_aug_01,15.656565656565657,0.0,0.0,1.6059016836950204,1.56956,36.821177071185886,37.403538,0.7375811183660907
455,exp5_aug_01,17.22222222222222,0.0,0.0,1.7853981754160158,1.7147409,38.10803317161932,39.261993,0.7581969167873123
474,exp5_aug_01,23.171717171717173,0.0,0.0,2.335594061292371,2.3925405,41.479436606943054,43.380093,0.8327314083348141
493,exp5_aug_01,29.121212121212125,0.0,0.0,2.5307467762902855,2.6748009,44.17574056305968,35.951878,0.9023319174891361
497,exp5_aug_01,30.373737373737377,0.0,0.0,2.508392474843782,2.453835,44.872605340415376,44.26323,0.916491792972171
400,exp5_aug_02,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.3025029,0.5013187530271608
406,exp5_aug_02,1.878787878787879,0.0,0.0,0.0932174854192652,0.09049767,10.149706188376369,9.322481,0.5330150382421548
424,exp5_aug_02,7.515151515151516,0.0,0.0,0.6291964738748073,0.59021336,25.200318425150506,26.782444,0.6222357079500789
440,exp5_aug_02,12.525252525252526,0.0,0.0,1.2275428393860102,1.1836755,33.46381158513148,34.36805,0.694918401656141
448,exp5_aug_02,15.030303030303031,0.0,0.0,1.5317681247607942,1.5748316,36.239532660498746,36.581276,0.7292051653059521
467,exp5_aug_02,20.97979797979798,0.0,0.0,2.163911378557423,2.377762,40.437544588192196,40.16192,0.8059221504059372
471,exp5_aug_02,22.232323232323232,0.0,0.0,2.2673516040448294,2.3014483,41.05081659183439,39.300392,0.8213279503585247
482,exp5_aug_02,25.67676767676768,0.0,0.0,2.4722277370858423,2.708813,42.56465008889255,39.48513,0.8625547265239066
495,exp5_aug_02,29.747474747474747,0.0,0.0,2.522723458014684,2.6602616,44.51387535882381,43.123306,0.9094303309472
400,exp5_aug_03,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.4473777,0.5013187530271608
418,exp5_aug_03,5.636363636363637,0.0,0.0,0.42694016018939773,0.4288688,20.948647643489696,20.390913,0.593427953250084
434,exp5_aug_03,10.646464646464647,0.0,0.0,0.9976280560140198,1.0024633,30.835552141111446,32.906208,0.6683339799872543
449,exp5_aug_03,15.343434343434344,0.0,0.0,1.5689734292866322,1.5124965,36.53546781031314,36.094376,0.7334026123227098
453,exp5_aug_03,16.5959595959596,0.0,0.0,1.7147415666271442,1.8021564,37.620291843066916,35.26448,0.7500051000288208
457,exp5_aug_03,17.84848484848485,0.0,0.0,1.854268392723068,1.9403654,38.56289251939565,39.67781,0.7663180321471332
460,exp5_aug_03,18.78787878787879,0.0,0.0,1.9537297203756319,1.9386768,39.18937689220225,39.10658,0.778370831466842
469,exp5_aug_03,21.60606060606061,0.0,0.0,2.2173159098893955,2.2054327,40.75126307624572,40.651905,0.8136544948375902
478,exp5_aug_03,24.424242424242426,0.0,0.0,2.4126831465782503,2.2066786,42.02630856787593,40.51759,0.8477456577662876
400,exp5_aug_04,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.1286087,0.5013187530271608
408,exp5_aug_04,2.505050505050505,0.0,0.0,0.14077621483565636,0.142161,12.179911031966029,11.861732,0.543354126436441
413,exp5_aug_04,4.070707070707071,0.0,0.0,0.27460523250523733,0.28683314,16.842507480570898,16.361532,0.56872272378866
418,exp5_aug_04,5.636363636363637,0.0,0.0,0.42694016018939773,0.45724565,20.948647643489696,21.85872,0.593427953250084
429,exp5_aug_04,9.080808080808081,0.0,0.0,0.8098109017039732,0.85048026,28.229316967719612,29.700298,0.6455743404570918
439,exp5_aug_04,12.212121212121213,0.0,0.0,1.189115691950666,1.1736028,33.06080298173498,32.320145,0.6905409937011732
463,exp5_aug_04,19.727272727272727,0.0,0.0,2.0479000590465573,2.0091913,39.75691726136989,38.08934,0.7902740448173602
477,exp5_aug_04,24.111111111111114,0.0,0.0,2.394985026745159,2.3687387,41.89122588711304,44.2793,0.8440118584398051
494,exp5_aug_04,29.434343434343436,0.0,0.0,2.5275094462849808,2.529063,44.34240067885896,44.28556,0.9058858486159473
400,exp5_aug_05,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.4059772,0.5013187530271608
429,exp5_aug_05,9.080808080808081,0.0,0.0,0.8098109017039732,0.82864803,28.229316967719612,27.501652,0.6455743404570918
440,exp5_aug_05,12.525252525252526,0.0,0.0,1.2275428393860102,1.1215229,33.46381158513148,34.65783,0.694918401656141
449,exp5_aug_05,15.343434343434344,0.0,0.0,1.5689734292866322,1.5576881,36.53546781031314,37.084183,0.7334026123227098
464,exp5_aug_05,20.04040404040404,0.0,0.0,2.0779825261330536,2.0069175,39.93455846764306,39.040592,0.7942095256483755
468,exp5_aug_05,21.292929292929294,0.0,0.0,2.19102061989106,2.2826908,40.596341569922714,38.229523,0.8097957892042462
471,exp5_aug_05,22.232323232323232,0.0,0.0,2.2673516040448294,2.1348739,41.05081659183439,39.83286,0.8213279503585247
481,exp5_aug_05,25.363636363636367,0.0,0.0,2.4590852887003285,2.5555375,42.42969462436109,41.37977,0.8588709567421787
494,exp5_aug_05,29.434343434343436,0.0,0.0,2.5275094462849808,2.3934464,44.34240067885896,44.028564,0.9058858486159473
400,exp5_aug_06,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.3801906,0.5013187530271608
420,exp5_aug_06,6.262626262626263,0.0,0.0,0.4922645632197851,0.46164852,22.444654452820735,22.26071,0.603130208269207
432,exp5_aug_06,10.02020202020202,0.0,0.0,0.9218629307829697,0.9214763,29.84111581772581,29.541733,0.6592979158341326
444,exp5_aug_06,13.777777777777779,0.0,0.0,1.3807415646596302,1.3994938,34.94684852599921,32.121758,0.7122217487594555
454,exp5_aug_06,16.90909090909091,0.0,0.0,1.7502790409773907,1.7165341,37.86843987108577,35.57806,0.7541099515515429
472,exp5_aug_06,22.545454545454547,0.0,0.0,2.2910354922842586,2.2740166,41.196117065682586,42.599464,0.8251431221206844
484,exp5_aug_06,26.303030303030305,0.0,0.0,2.4948556876210963,2.4336135,42.8373065802577,44.87908,0.869886536895718
488,exp5_aug_06,27.555555555555557,0.0,0.0,2.5246925809011485,2.5801246,43.40296031635258,42.92622,0.8844131471167385
491,exp5_aug_06,28.494949494949495,0.0,0.0,2.5326884933412606,2.7016423,43.8555270947928,44.82405,0.8951948650996999
400,exp5_aug_07,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.108766,0.5013187530271608
404,exp5_aug_07,1.2525252525252526,0.0,0.0,0.04941092445256564,0.050757352,8.021109834921324,8.049299,0.5225639049413651
423,exp5_aug_07,7.202020202020202,0.0,0.0,0.5942487530338566,0.62013245,24.540110557131424,26.173307,0.6174961819813206
457,exp5_aug_07,17.84848484848485,0.0,0.0,1.854268392723068,1.8012103,38.56289251939565,37.330666,0.7663180321471332
462,exp5_aug_07,19.414141414141415,0.0,0.0,2.0171449304189326,2.024131,39.57372941823289,39.135612,0.7863225761349562
466,exp5_aug_07,20.666666666666668,0.0,0.0,2.136016443847321,2.208325,40.27453789876295,41.54026,0.8020333675053795
475,exp5_aug_07,23.484848484848484,0.0,0.0,2.356412226143385,2.2280638,41.61812413893787,44.239773,0.8365049446613533
490,exp5_aug_07,28.181818181818183,0.0,0.0,2.531449396304599,2.59271,43.701305277742655,45.262566,0.8916113219625055
496,exp5_aug_07,30.060606060606062,0.0,0.0,2.516360553520563,2.5543606,44.69049883524552,42.9392,0.9129655754201798
400,exp5_aug_08,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.5169604,0.5013187530271608
408,exp5_aug_08,2.505050505050505,0.0,0.0,0.14077621483565636,0.14554971,12.179911031966029,12.553313,0.543354126436441
431,exp5_aug_08,9.707070707070708,0.0,0.0,0.8842712419621261,0.93288463,29.32020301533872,27.621462,0.6547461988653851
447,exp5_aug_08,14.717171717171718,0.0,0.0,1.494314028076341,1.4242606,35.933037389451435,39.233425,0.7249885663785328
451,exp5_aug_08,15.96969696969697,0.0,0.0,1.6425246300271246,1.5978708,37.09699467540825,37.017136,0.7417408943733796
469,exp5_aug_08,21.60606060606061,0.0,0.0,2.2173159098893955,2.3306365,40.75126307624572,41.638958,0.8136544948375902
475,exp5_aug_08,23.484848484848484,0.0,0.0,2.356412226143385,2.2828696,41.61812413893787,43.255356,0.8365049446613533
483,exp5_aug_08,25.98989898989899,0.0,0.0,2.484160622712376,2.5500994,42.70040933009433,40.24404,0.8662265162626581
486,exp5_aug_08,26.92929292929293,0.0,0.0,2.5124193234497563,2.5656085,43.11585203663432,43.627716,0.8771721145939023
400,exp5_aug_09,0.0,0.0,0.0,-0.02604143744906264,0.0,3.4580471650943703,3.2435958,0.5013187530271608
426,exp5_aug_09,8.141414141414142,0.0,0.0,0.7003518541580942,0.71116084,26.46532330480961,25.750462,0.6316423276083851
436,exp5_aug_09,11.272727272727273,0.0,0.0,1.073980458305326,1.0091164,31.769030971254146,34.062077,0.677281624009777
439,exp5_aug_09,12.212121212121213,0.0,0.0,1.189115691950666,1.1850314,33.06080298173498,32.416237,0.6905409937011732
446,exp5_aug_09,14.404040404040405,0.0,0.0,1.4566393971921063,1.5202492,35.61564776487992,36.66414,0.7207526046031668
458,exp5_aug_09,18.161616161616163,0.0,0.0,1.8879629596738252,1.7938344,38.77882703122096,36.141094,0.7703526041457542
461,exp5_aug_09,19.101010101010104,0.0,0.0,1.985745398209013,1.9954491,39.38466070594077,33.672867,0.7823549086638784
485,exp5_aug_09,26.61616161616162,0.0,0.0,2.504284673853167,2.5222197,42.975676071673945,44.584633,0.873534999360371
497,exp5_aug_09,30.373737373737377,0.0,0.0,2.508392474843782,2.5871148,44.872605340415376,45.75839,0.916491792972171
